"","pairs","res","tiplab","Lineage_Name","jackknife"
"1375","Sylvia_melanocephala-LK06",0.567864810575957,"Sylvia_melanocephala","LK06",1.13359782744533
"1376","Sylvia_melanocephala-SGS1",0.548753479984043,"Sylvia_melanocephala","SGS1",1.09753089691208
"1377","Sylvia_nisoria-GRW11",0.546341625954401,"Sylvia_nisoria","GRW11",1.09229515212769
"1378","Sylvia_nisoria-SYNIS1",0.483888109574525,"Sylvia_nisoria","SYNIS1",0.969508869576771
"1379","Sylvia_nisoria-SYNIS2",0.481064372204401,"Sylvia_nisoria","SYNIS2",0.963521840996123
"1380","Sylvia_undata-SGS1",0.548702398581683,"Sylvia_undata","SGS1",1.09745030191846
"1381","Synallaxis_azarae-PHEMEL02",1.02470749068247,"Synallaxis_azarae","PHEMEL02",2.05286385513477
"1382","Synallaxis_azarae-TROAED20",0.999034488562068,"Synallaxis_azarae","TROAED20",1.99911298075813
"1383","Tachycineta_bicolor-BT7",0.562250787775041,"Tachycineta_bicolor","BT7",1.1225941385627
"1384","Tachycineta_bicolor-CATUST05",0.577130549613811,"Tachycineta_bicolor","CATUST05",1.15209503246444
"1385","Tachycineta_bicolor-SEIAUR01",0.567792356003135,"Tachycineta_bicolor","SEIAUR01",1.13371839561194
"1386","Tachycineta_meyeni-PROSUB01",0.465863163430423,"Tachycineta_meyeni","PROSUB01",0.934093572413303
"1387","Tachycineta_thalassina-TABI10",0.465973636789027,"Tachycineta_thalassina","TABI10",0.934320187427033
"1388","Tachyphonus_cristatus-TACCRI01",0.448502909536256,"Tachyphonus_cristatus","TACCRI01",0.896536689535424
"1389","Tachyphonus_rufus-BAFLA04",0.445794521991712,"Tachyphonus_rufus","BAFLA04",0.893038532097307
"1390","Tachyphonus_rufus-PADOM11",0.440519132707535,"Tachyphonus_rufus","PADOM11",0.881358074960531
"1391","Tachyphonus_rufus-TACRUB02",0.453788679316432,"Tachyphonus_rufus","TACRUB02",0.907904367808669
"1392","Tachyphonus_rufus-TACRUB03",0.454110674104011,"Tachyphonus_rufus","TACRUB03",0.908558715133267
"1393","Tangara_argyrofenges-TANICT01",0.445107758656364,"Tangara_argyrofenges","TANICT01",0.88752456397151
"1394","Tangara_cayana-BAFLA04",0.452584720478223,"Tangara_cayana","BAFLA04",0.905482124421951
"1395","Tangara_chilensis-TANCHI01",0.44883323244226,"Tangara_chilensis","TANCHI01",0.895561161198202
"1396","Tangara_chilensis-TANCHI02",0.448976362082979,"Tangara_chilensis","TANCHI02",0.895902660038928
"1397","Tangara_cyanicollis-TANCYA01",0.446935574931416,"Tangara_cyanicollis","TANCYA01",0.891361008072522
"1398","Tangara_cyanicollis-TANCYA02",0.449117527952452,"Tangara_cyanicollis","TANCYA02",0.896007583733422
"1399","Tangara_gyrola-TASCH01",0.443295775764525,"Tangara_gyrola","TASCH01",0.883659535977699
"1400","Tangara_labradorides-CYCYAN01",0.452837058974153,"Tangara_labradorides","CYCYAN01",0.904474425311378
"1401","Tangara_labradorides-TANLAB01",0.449653704446846,"Tangara_labradorides","TANLAB01",0.897100022157815
"1402","Tangara_nigrocincta-TANIG01",0.440902766846947,"Tangara_nigrocincta","TANIG01",0.879251606800949
"1403","Tangara_nigroviridis-TANIG01",0.441218891292001,"Tangara_nigroviridis","TANIG01",0.879475481104919
"1404","Tangara_parzudakii-CYCYAN01",0.453117942345588,"Tangara_parzudakii","CYCYAN01",0.905311065734281
"1405","Tangara_parzudakii-TANSCH01",0.485344230253724,"Tangara_parzudakii","TANSCH01",0.969652910263676
"1406","Tangara_parzudakii-TASCH01",0.443334138887553,"Tangara_parzudakii","TASCH01",0.883736051581081
"1407","Tangara_preciosa-PADOM09",0.429586133506583,"Tangara_preciosa","PADOM09",0.859243052994657
"1408","Tangara_ruficervix-CYCYAN01",0.452065160658373,"Tangara_ruficervix","CYCYAN01",0.90336332631864
"1409","Tangara_schrankii-LEPCOR05",0.435840051579228,"Tangara_schrankii","LEPCOR05",0.872155784659753
"1410","Tangara_schrankii-TANCYA01",0.446935574931417,"Tangara_schrankii","TANCYA01",0.891361008072181
"1411","Tangara_schrankii-TASCH01",0.443459576840849,"Tangara_schrankii","TASCH01",0.884003496557966
"1412","Tangara_vassorii-TANIG01",0.441216820066876,"Tangara_vassorii","TANIG01",0.879466144911817
"1413","Tangara_viridicollis-TANICT01",0.44529022664951,"Tangara_viridicollis","TANICT01",0.887632743852919
"1414","Tangara_viridicollis-TANIG01",0.441229910463905,"Tangara_viridicollis","TANIG01",0.879681866366468
"1415","Tangara_xanthocephala-TANSCH01",0.483751095063415,"Tangara_xanthocephala","TANSCH01",0.966458479935227
"1416","Tarsiger_cyanurus-BT7",0.44131935221744,"Tarsiger_cyanurus","BT7",0.882476781203081
"1417","Tauraco_persa-TAUPER01",1.65498176862596,"Tauraco_persa","TAUPER01",3.31421614935834
"1418","Terpsiphone_rufiventer-TERUF01",0.69293667287971,"Terpsiphone_rufiventer","TERUF01",1.3895181681994
"1419","Terpsiphone_viridis-TERUF01",0.692936672879709,"Terpsiphone_viridis","TERUF01",1.38951816819872
"1420","Thamnomanes_caesius-CYCYA01",0.928591024418677,"Thamnomanes_caesius","CYCYA01",1.86220553793214
"1421","Thamnomanes_caesius-THACAE08",0.94251195977239,"Thamnomanes_caesius","THACAE08",1.88934260092628
"1422","Thamnomanes_caesius-THACAE09",0.960978432524794,"Thamnomanes_caesius","THACAE09",1.92837986509585
"1423","Thamnophilus_ambiguus-THAMB02",0.950789620023098,"Thamnophilus_ambiguus","THAMB02",1.90597456610226
"1424","Thamnophilus_ambiguus-THAMB08",0.943374672847254,"Thamnophilus_ambiguus","THAMB08",1.89081921472325
"1425","Thamnophilus_murinus-THACAE01",0.928552730601509,"Thamnophilus_murinus","THACAE01",1.86088364537432
"1426","Thamnophilus_nigrocinereus-THASAT06",0.951567940151609,"Thamnophilus_nigrocinereus","THASAT06",1.90870810213391
"1427","Thamnophilus_schistaceus-AUTPAR01",0.932049641129881,"Thamnophilus_schistaceus","AUTPAR01",1.86873662227435
"1428","Thlypopsis_ornata-CNERUB01",0.450597749524044,"Thlypopsis_ornata","CNERUB01",0.898895271873357
"1429","Thraupis_bonariensis-ZOCAP19",0.495838599247576,"Thraupis_bonariensis","ZOCAP19",0.988221915861914
"1430","Thraupis_cyanocephala-DIGCAE01",0.453446075397232,"Thraupis_cyanocephala","DIGCAE01",0.908189115278333
"1431","Thraupis_episcopus-TANICT01",0.444069069552481,"Thraupis_episcopus","TANICT01",0.886728938286979
"1432","Thryomanes_bewickii-LAIRI01",0.453541058345974,"Thryomanes_bewickii","LAIRI01",0.912382788992545
"1433","Thryomanes_bewickii-TROAED24",0.454370312634534,"Thryomanes_bewickii","TROAED24",0.91459654063317
"1434","Thryothorus_euophrys-BAEBIC02",0.44519579927006,"Thryothorus_euophrys","BAEBIC02",0.888623029230303
"1435","Thryothorus_leucotis-CANLEU01",0.468975962869076,"Thryothorus_leucotis","CANLEU01",0.943325791951224
"1436","Tityra_semifasciata-PACPOL02",0.947437411701067,"Tityra_semifasciata","PACPOL02",1.90119395005536
"1437","Tolmomyias_flaviventris-TOFLA01",0.941833259439445,"Tolmomyias_flaviventris","TOFLA01",1.89140485745725
"1438","Tolmomyias_sulphurescens-EUMIN01",1.00207011110984,"Tolmomyias_sulphurescens","EUMIN01",2.00795302637403
"1439","Toxorhamphus_iliolophus-OEDILI01",0.718099977571755,"Toxorhamphus_iliolophus","OEDILI01",1.44504678375642
"1440","Toxorhamphus_poliopterus-MELMON01",0.687171690804155,"Toxorhamphus_poliopterus","MELMON01",1.37904358194783
"1441","Toxostoma_rufum-TOXRUF01",0.533972008353716,"Toxostoma_rufum","TOXRUF01",1.07124928154076
