"","tip","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id"
"597","Elaenia parvirostris","Elaenia parvirostris","LEPCOR03","","Haemoproteus","Elaenia parvirostris","Elaenia_parvirostris","yes","Elaenia parvirostris","LEPCOR03 Elaenia parvirostris"
"598","Emberiza cia","Emberiza cia","SGS1","H011","Plasmodium","Emberiza cia","Emberiza_cia","yes","Emberiza cia","SGS1 Emberiza cia"
"599","Emberiza cirlus","Emberiza cirlus","SGS1","H011","Plasmodium","Emberiza cirlus","Emberiza_cirlus","yes","Emberiza cirlus","SGS1 Emberiza cirlus"
"600","Emberiza cirlus","Emberiza cirlus","EMCIR01","","Haemoproteus","Emberiza cirlus","Emberiza_cirlus","yes","Emberiza cirlus","EMCIR01 Emberiza cirlus"
"601","Emberiza cirlus","Emberiza cirlus","CCF2","H032","Haemoproteus","Emberiza cirlus","Emberiza_cirlus","yes","Emberiza cirlus","CCF2 Emberiza cirlus"
"602","Emberiza cirlus","Emberiza cirlus","HIRUS07","H159","Leucocytozoon","Emberiza cirlus","Emberiza_cirlus","yes","Emberiza cirlus","HIRUS07 Emberiza cirlus"
"603","Emberiza cirlus","Emberiza cirlus","GRW11","H010","Plasmodium","Emberiza cirlus","Emberiza_cirlus","yes","Emberiza cirlus","GRW11 Emberiza cirlus"
"604","Emberiza citrinella","Emberiza citrinella","TURDUS1","","Plasmodium","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","TURDUS1 Emberiza citrinella"
"605","Emberiza citrinella","Emberiza citrinella","DUNNO01","","Haemoproteus","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","DUNNO01 Emberiza citrinella"
"606","Emberiza citrinella","Emberiza citrinella","EMCIT01","","Leucocytozoon","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","EMCIT01 Emberiza citrinella"
"607","Emberiza citrinella","Emberiza citrinella","GRW06","","Plasmodium","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","GRW06 Emberiza citrinella"
"608","Emberiza citrinella","Emberiza citrinella","BT7","","Plasmodium","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","BT7 Emberiza citrinella"
"609","Emberiza citrinella","Emberiza citrinella","SGS1","","Plasmodium","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","SGS1 Emberiza citrinella"
"610","Emberiza citrinella","Emberiza citrinella","PADOM02","","Plasmodium","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","PADOM02 Emberiza citrinella"
"611","Emberiza citrinella","Emberiza citrinella","EMCIR01","EMRUT01","Haemoproteus","Emberiza citrinella","Emberiza_citrinella","yes","Emberiza citrinella","EMCIR01 Emberiza citrinella"
"612","Emberiza godlewskii","Emberiza godlewskii","SGS1","EMEL01","Plasmodium","Emberiza godlewskii","Emberiza_godlewskii","yes","Emberiza godlewskii","SGS1 Emberiza godlewskii"
"613","Emberiza godlewskii","Emberiza godlewskii","EMSPO01","EMGO03","Haemoproteus","Emberiza godlewskii","Emberiza_godlewskii","yes","Emberiza godlewskii","EMSPO01 Emberiza godlewskii"
"614","Emberiza schoeniclus","Emberiza schoeniclus","RB1","","Haemoproteus","Emberiza schoeniclus","Emberiza_schoeniclus","yes","Emberiza schoeniclus","RB1 Emberiza schoeniclus"
"615","Emberiza schoeniclus","Emberiza schoeniclus","PARUS1","","Haemoproteus","Emberiza schoeniclus","Emberiza_schoeniclus","yes","Emberiza schoeniclus","PARUS1 Emberiza schoeniclus"
"616","Emberiza schoeniclus","Emberiza schoeniclus","TURDUS1","","Plasmodium","Emberiza schoeniclus","Emberiza_schoeniclus","yes","Emberiza schoeniclus","TURDUS1 Emberiza schoeniclus"
"617","Emberiza schoeniclus","Emberiza schoeniclus","PHSIB1","","Haemoproteus","Emberiza schoeniclus","Emberiza_schoeniclus","yes","Emberiza schoeniclus","PHSIB1 Emberiza schoeniclus"
"618","Emberiza spodocephala","Emberiza spodocephala","SYBOR02","P42","Plasmodium","Emberiza spodocephala","Emberiza_spodocephala","yes","Emberiza spodocephala","SYBOR02 Emberiza spodocephala"
"619","Emberiza spodocephala","Emberiza spodocephala","EMSPO02","","Haemoproteus","Emberiza spodocephala","Emberiza_spodocephala","yes","Emberiza spodocephala","EMSPO02 Emberiza spodocephala"
"620","Emberizoides herbicola","Emberizoides herbicola","EMBHER01","P12","Plasmodium","Emberizoides herbicola","Emberizoides_herbicola","yes","Emberizoides herbicola","EMBHER01 Emberizoides herbicola"
"621","Entomodestes leucotis","Entomodestes leucotis","TUMIG03","","Plasmodium","Entomodestes leucotis",NA,NA,"Entomodestes leucotis","TUMIG03 Entomodestes leucotis"
"622","Eopsaltria australis","Eopsaltria australis","EOPAUS02","AP42","Haemoproteus","Eopsaltria australis","Eopsaltria_australis","yes","Eopsaltria australis","EOPAUS02 Eopsaltria australis"
"623","Eriocnemis cupreoventris","Eriocnemis cupreoventris","TROAED20","TROAED20","Haemoproteus","Eriocnemis cupreoventris","Eriocnemis_cupreoventris","yes","Eriocnemis cupreoventris","TROAED20 Eriocnemis cupreoventris"
"624","Eriocnemis derbyi","Eriocnemis derbyi","TROAED20","TROAED20","Haemoproteus","Eriocnemis derbyi","Eriocnemis_derbyi","yes","Eriocnemis derbyi","TROAED20 Eriocnemis derbyi"
"625","Erithacus rubecula","Erithacus rubecula","BT2","","Leucocytozoon","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","BT2 Erithacus rubecula"
"626","Erithacus rubecula","Erithacus rubecula","CCF2","H032","Haemoproteus","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","CCF2 Erithacus rubecula"
"627","Erithacus rubecula","Erithacus rubecula","PARUS1","H022","Haemoproteus","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","PARUS1 Erithacus rubecula"
"628","Erithacus rubecula","Erithacus rubecula","SFC8","H027","Leucocytozoon","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","SFC8 Erithacus rubecula"
"629","Erithacus rubecula","Erithacus rubecula","PHSIB1","","Haemoproteus","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","PHSIB1 Erithacus rubecula"
"630","Erithacus rubecula","Erithacus rubecula","WW2","","Haemoproteus","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","WW2 Erithacus rubecula"
"631","Erithacus rubecula","Erithacus rubecula","ROBIN1","","Haemoproteus","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","ROBIN1 Erithacus rubecula"
"632","Erithacus rubecula","Erithacus rubecula","LINN1","H144","Plasmodium","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","LINN1 Erithacus rubecula"
"633","Erithacus rubecula","Erithacus rubecula","SGS1","","Plasmodium","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","SGS1 Erithacus rubecula"
"634","Erithacus rubecula","Erithacus rubecula","BT7","","Plasmodium","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","BT7 Erithacus rubecula"
"635","Erithacus rubecula","Erithacus rubecula","SYAT05","","Plasmodium","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","SYAT05 Erithacus rubecula"
"636","Erithacus rubecula","Erithacus rubecula","GRW11","H010","Plasmodium","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","GRW11 Erithacus rubecula"
"637","Erithacus rubecula","Erithacus rubecula","TURDUS1","","Plasmodium","Erithacus rubecula","Erithacus_rubecula","yes","Erithacus rubecula","TURDUS1 Erithacus rubecula"
"638","Erythropygia galactotes","Cercotrichas galactotes","SGS1","","Plasmodium","Cercotrichas galactotes","Erythropygia_galactotes","no","Erythropygia galactotes","SGS1 Erythropygia galactotes"
"639","Eudyptes chrysocome","Eudyptes chrysocome","CXPIP09","","Plasmodium","Eudyptes chrysocome",NA,NA,"Eudyptes chrysocome","CXPIP09 Eudyptes chrysocome"
"640","Eudyptes chrysocome","Eudyptes chrysocome","SPMAG12","","Haemoproteus","Eudyptes chrysocome",NA,NA,"Eudyptes chrysocome","SPMAG12 Eudyptes chrysocome"
"641","Euphonia xanthogaster","Euphonia xanthogaster","EUXAN01","","Haemoproteus","Euphonia xanthogaster","Euphonia_xanthogaster","yes","Euphonia xanthogaster","EUXAN01 Euphonia xanthogaster"
"642","Euphonia xanthogaster","Euphonia xanthogaster","PACPEC02","SA18","Haemoproteus","Euphonia xanthogaster","Euphonia_xanthogaster","yes","Euphonia xanthogaster","PACPEC02 Euphonia xanthogaster"
"643","Euplectes afer","Euplectes afer","PADOM01","","Plasmodium","Euplectes afer","Euplectes_afer","yes","Euplectes afer","PADOM01 Euplectes afer"
"644","Euplectes orix","Euplectes orix","LINOLI01","P16","Plasmodium","Euplectes orix","Euplectes_orix","yes","Euplectes orix","LINOLI01 Euplectes orix"
"645","Euplectes orix","Euplectes orix","REB2","","Haemoproteus","Euplectes orix","Euplectes_orix","yes","Euplectes orix","REB2 Euplectes orix"
"646","Eutoxeres condamini","Eutoxeres condamini","TROAED20","","Haemoproteus","Eutoxeres condamini",NA,NA,"Eutoxeres condamini","TROAED20 Eutoxeres condamini"
"647","Falco naumanni","Falco naumanni","LK06","","Plasmodium","Falco naumanni","Falco_naumanni","yes","Falco naumanni","LK06 Falco naumanni"
"648","Falco naumanni","Falco naumanni","RTSR1","","Plasmodium","Falco naumanni","Falco_naumanni","yes","Falco naumanni","RTSR1 Falco naumanni"
"649","Falco naumanni","Falco naumanni","LK02","","Haemoproteus","Falco naumanni","Falco_naumanni","yes","Falco naumanni","LK02 Falco naumanni"
"650","Falco sparverius","Falco sparverius","BNOW03","FALC7","Haemoproteus","Falco sparverius","Falco_sparverius","yes","Falco sparverius","BNOW03 Falco sparverius"
"651","Falco tinnunculus","Falco tinnunculus","LK03","H-FATI1","Haemoproteus","Falco tinnunculus","Falco_tinnunculus","yes","Falco tinnunculus","LK03 Falco tinnunculus"
"652","Ficedula albicollis","Ficedula albicollis","PHSIB1","","Haemoproteus","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","PHSIB1 Ficedula albicollis"
"653","Ficedula albicollis","Ficedula albicollis","COLL3","","Haemoproteus","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL3 Ficedula albicollis"
"654","Ficedula albicollis","Ficedula albicollis","GRW10","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","GRW10 Ficedula albicollis"
"655","Ficedula albicollis","Ficedula albicollis","SYBOR10","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","SYBOR10 Ficedula albicollis"
"656","Ficedula albicollis","Ficedula albicollis","GRW11","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","GRW11 Ficedula albicollis"
"657","Ficedula albicollis","Ficedula albicollis","COLL11","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL11 Ficedula albicollis"
"658","Ficedula albicollis","Ficedula albicollis","PLOPRI01","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","PLOPRI01 Ficedula albicollis"
"659","Ficedula albicollis","Ficedula albicollis","PFC1","","Haemoproteus","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","PFC1 Ficedula albicollis"
"660","Ficedula albicollis","Ficedula albicollis","TERUF02","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","TERUF02 Ficedula albicollis"
"661","Ficedula albicollis","Ficedula albicollis","SGS1","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","SGS1 Ficedula albicollis"
"662","Ficedula albicollis","Ficedula albicollis","TURDUS1","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","TURDUS1 Ficedula albicollis"
"663","Ficedula albicollis","Ficedula albicollis","COLL10","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL10 Ficedula albicollis"
"664","Ficedula albicollis","Ficedula albicollis","COLL2","","Haemoproteus","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL2 Ficedula albicollis"
"665","Ficedula albicollis","Ficedula albicollis","RFF1","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","RFF1 Ficedula albicollis"
"666","Ficedula albicollis","Ficedula albicollis","GRW09","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","GRW09 Ficedula albicollis"
"667","Ficedula albicollis","Ficedula albicollis","COLL4","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL4 Ficedula albicollis"
"668","Ficedula albicollis","Ficedula albicollis","COLL7","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL7 Ficedula albicollis"
"669","Ficedula albicollis","Ficedula albicollis","WW4","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","WW4 Ficedula albicollis"
"670","Ficedula albicollis","Ficedula albicollis","LAMPUR03","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","LAMPUR03 Ficedula albicollis"
"671","Ficedula albicollis","Ficedula albicollis","RTSR1","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","RTSR1 Ficedula albicollis"
"672","Ficedula albicollis","Ficedula albicollis","GRW07","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","GRW07 Ficedula albicollis"
"673","Ficedula albicollis","Ficedula albicollis","COLL6","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","COLL6 Ficedula albicollis"
"674","Ficedula albicollis","Ficedula albicollis","AEMO01","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","AEMO01 Ficedula albicollis"
"675","Ficedula albicollis","Ficedula albicollis","ACCTAC01","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","ACCTAC01 Ficedula albicollis"
"676","Ficedula albicollis","Ficedula albicollis","PBPIP1","","Plasmodium","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","PBPIP1 Ficedula albicollis"
"677","Ficedula albicollis","Ficedula albicollis","WW2","","Haemoproteus","Ficedula albicollis","Ficedula_albicollis","yes","Ficedula albicollis","WW2 Ficedula albicollis"
"678","Ficedula hypoleuca","Ficedula hypoleuca","GRW10","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","GRW10 Ficedula hypoleuca"
"679","Ficedula hypoleuca","Ficedula hypoleuca","SGS1","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","SGS1 Ficedula hypoleuca"
"680","Ficedula hypoleuca","Ficedula hypoleuca","TURDUS1","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","TURDUS1 Ficedula hypoleuca"
"681","Ficedula hypoleuca","Ficedula hypoleuca","LBPIP1","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","LBPIP1 Ficedula hypoleuca"
"682","Ficedula hypoleuca","Ficedula hypoleuca","COLL2","","Haemoproteus","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","COLL2 Ficedula hypoleuca"
"683","Ficedula hypoleuca","Ficedula hypoleuca","COLL3","","Haemoproteus","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","COLL3 Ficedula hypoleuca"
"684","Ficedula hypoleuca","Ficedula hypoleuca","PHSIB1","","Haemoproteus","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","PHSIB1 Ficedula hypoleuca"
"685","Ficedula hypoleuca","Ficedula hypoleuca","GRW09","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","GRW09 Ficedula hypoleuca"
"686","Ficedula hypoleuca","Ficedula hypoleuca","COLL7","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","COLL7 Ficedula hypoleuca"
"687","Ficedula hypoleuca","Ficedula hypoleuca","PSB1","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","PSB1 Ficedula hypoleuca"
"688","Ficedula hypoleuca","Ficedula hypoleuca","RTSR1","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","RTSR1 Ficedula hypoleuca"
"689","Ficedula hypoleuca","Ficedula hypoleuca","PFC1","","Haemoproteus","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","PFC1 Ficedula hypoleuca"
"690","Ficedula hypoleuca","Ficedula hypoleuca","PARUS1","","Haemoproteus","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","PARUS1 Ficedula hypoleuca"
"691","Ficedula hypoleuca","Ficedula hypoleuca","SYBOR10","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","SYBOR10 Ficedula hypoleuca"
"692","Ficedula hypoleuca","Ficedula hypoleuca","WW4","","Plasmodium","Ficedula hypoleuca","Ficedula_hypoleuca","yes","Ficedula hypoleuca","WW4 Ficedula hypoleuca"
"693","Ficedula narcissina","Ficedula narcissina","FICNAR01","","Haemoproteus","Ficedula narcissina",NA,NA,"Ficedula narcissina","FICNAR01 Ficedula narcissina"
"694","Ficedula nigrorufa","Ficedula nigrorufa","COLL2","","Haemoproteus","Ficedula nigrorufa",NA,NA,"Ficedula nigrorufa","COLL2 Ficedula nigrorufa"
"695","Ficedula parva","Ficedula parva","BT7","","Plasmodium","Ficedula parva","Ficedula_parva","yes","Ficedula parva","BT7 Ficedula parva"
"696","Ficedula parva","Ficedula parva","FIPAR02","H-LIN32","Haemoproteus","Ficedula parva","Ficedula_parva","yes","Ficedula parva","FIPAR02 Ficedula parva"
"697","Formicarius analis","Formicarius analis","FORANA03","FORANA02","Plasmodium","Formicarius analis","Formicarius_analis","yes","Formicarius analis","FORANA03 Formicarius analis"
"698","Formicarius colma","Formicarius colma","FORCOL07","","Plasmodium","Formicarius colma","Formicarius_colma","yes","Formicarius colma","FORCOL07 Formicarius colma"
"699","Formicarius colma","Formicarius colma","FOCOL01","FOCOL01","Plasmodium","Formicarius colma","Formicarius_colma","yes","Formicarius colma","FOCOL01 Formicarius colma"
"700","Formicarius colma","Formicarius colma","FORCOL02","","Plasmodium","Formicarius colma","Formicarius_colma","yes","Formicarius colma","FORCOL02 Formicarius colma"
"701","Formicarius colma","Formicarius colma","FORCOL06","","Plasmodium","Formicarius colma","Formicarius_colma","yes","Formicarius colma","FORCOL06 Formicarius colma"
"702","Formicivora melanogaster","Formicivora melanogaster","FOSER01","FOSER01","Plasmodium","Formicivora melanogaster","Formicivora_melanogaster","yes","Formicivora melanogaster","FOSER01 Formicivora melanogaster"
"703","Formicivora melanogaster","Formicivora melanogaster","FOMEL01","FOMEL01","Plasmodium","Formicivora melanogaster","Formicivora_melanogaster","yes","Formicivora melanogaster","FOMEL01 Formicivora melanogaster"
"704","Foudia eminentissima","Foudia eminentissima","GRW04","P15","Plasmodium","Foudia eminentissima","Foudia_eminentissima","yes","Foudia eminentissima","GRW04 Foudia eminentissima"
"705","Foudia madagascariensis","Foudia madagascariensis","FOUMAD01","H_7A,H_7B,H_7C,H_7D,H_7E","Haemoproteus","Foudia madagascariensis","Foudia_madagascariensis","yes","Foudia madagascariensis","FOUMAD01 Foudia madagascariensis"
"706","Foudia madagascariensis","Foudia madagascariensis","GRW09","P_PV12","Plasmodium","Foudia madagascariensis","Foudia_madagascariensis","yes","Foudia madagascariensis","GRW09 Foudia madagascariensis"
