"","tip","X","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id","Species3","Order3"
"612","Geothlypis trichas",780,"Geothlypis trichas","GEOTRI09","","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","GEOTRI09 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"613","Geothlypis trichas",781,"Geothlypis trichas","SEINOV01","P4-A,P4-B","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","SEINOV01 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"614","Geothlypis trichas",782,"Geothlypis trichas","GEOTRI02","","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","GEOTRI02 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"615","Geothlypis trichas",783,"Geothlypis trichas","WW3","P9-B","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","WW3 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"616","Geothlypis trichas",784,"Geothlypis trichas","PACYA01","P13","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","PACYA01 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"617","Geothlypis trichas",785,"Geothlypis trichas","GEOTRI01","","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","GEOTRI01 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"618","Geothlypis trichas",773,"Geothlypis trichas","DUMCAR01","","Leucocytozoon","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","DUMCAR01 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"619","Geothlypis trichas",774,"Geothlypis trichas","TABI08","P1","Plasmodium","Geothlypis trichas","Geothlypis_trichas","yes","Geothlypis trichas","TABI08 Geothlypis trichas","Geothlypis trichas","Passeriformes"
"620","Glyphorynchus spirurus",790,"Glyphorynchus spirurus","GLYSPI06","","Plasmodium","Glyphorynchus spirurus","Glyphorynchus_spirurus","yes","Glyphorynchus spirurus","GLYSPI06 Glyphorynchus spirurus","Glyphorynchus spirurus","Passeriformes"
"621","Gnorimopsar chopi",791,"Gnorimopsar chopi","CAOBS01","CAOBS01","Plasmodium","Gnorimopsar chopi","Gnorimopsar_chopi","yes","Gnorimopsar chopi","CAOBS01 Gnorimopsar chopi","Gnorimopsar chopi","Passeriformes"
"622","Gnorimopsar chopi",792,"Gnorimopsar chopi","PADOM09","P11","Plasmodium","Gnorimopsar chopi","Gnorimopsar_chopi","yes","Gnorimopsar chopi","PADOM09 Gnorimopsar chopi","Gnorimopsar chopi","Passeriformes"
"623","Grallaria carrikeri",793,"Grallaria carrikeri","GRACAR01","GRACAR02","Leucocytozoon","Grallaria carrikeri",NA,NA,"Grallaria carrikeri","GRACAR01 Grallaria carrikeri","Grallaria carrikeri","Passeriformes"
"624","Grallaria guatimalensis",794,"Grallaria guatimalensis","GRAGUA01","","Plasmodium","Grallaria guatimalensis",NA,NA,"Grallaria guatimalensis","GRAGUA01 Grallaria guatimalensis","Grallaria guatimalensis","Passeriformes"
"625","Gymnopithys rufigula",798,"Gymnopithys rufigula","MYRMAX01","","Plasmodium","Gymnopithys rufigula","Gymnopithys_rufigula","yes","Gymnopithys rufigula","MYRMAX01 Gymnopithys rufigula","Gymnopithys rufigula","Passeriformes"
"626","Gymnopithys salvini",800,"Gymnopithys salvini","THAMAE01","","Plasmodium","Gymnopithys salvini","Gymnopithys_salvini","yes","Gymnopithys salvini","THAMAE01 Gymnopithys salvini","Gymnopithys salvini","Passeriformes"
"627","Gymnopithys salvini",799,"Gymnopithys salvini","MYRMAX01","","Plasmodium","Gymnopithys salvini","Gymnopithys_salvini","yes","Gymnopithys salvini","MYRMAX01 Gymnopithys salvini","Gymnopithys salvini","Passeriformes"
"628","Gymnorhina tibicen",801,"Cracticus tibicen","MYNA02","CRATOR01","Plasmodium","Cracticus tibicen","Gymnorhina_tibicen","no","Gymnorhina tibicen","MYNA02 Gymnorhina tibicen","Gymnorhina tibicen","Passeriformes"
"629","Habia rubica",804,"Habia rubica","TACRUB04","HABRUB02","Plasmodium","Habia rubica","Habia_rubica","yes","Habia rubica","TACRUB04 Habia rubica","Habia rubica","Passeriformes"
"630","Heliolais erythropterus",813,"Heliolais erythropterus","SYBOR11","","Plasmodium","Heliolais erythropterus","Heliolais_erythropterus","yes","Heliolais erythropterus","SYBOR11 Heliolais erythropterus","Heliolais erythropterus","Passeriformes"
"631","Hemignathus virens",814,"Hemignathus virens","GRW04","P15","Plasmodium","Hemignathus virens","Hemignathus_virens","yes","Hemignathus virens","GRW04 Hemignathus virens","Hemignathus virens","Passeriformes"
"632","Hemispingus frontalis",816,"Hemispingus frontalis","CNERUB01","HEMFRO01","Haemoproteus","Hemispingus frontalis",NA,NA,"Hemispingus frontalis","CNERUB01 Hemispingus frontalis","Hemispingus frontalis","Passeriformes"
"633","Hemispingus frontalis",815,"Hemispingus frontalis","TANNIG01","","Leucocytozoon","Hemispingus frontalis",NA,NA,"Hemispingus frontalis","TANNIG01 Hemispingus frontalis","Hemispingus frontalis","Passeriformes"
"634","Hemispingus superciliaris",817,"Hemispingus superciliaris","THRCYA01","","Leucocytozoon","Hemispingus superciliaris","Hemispingus_superciliaris","yes","Hemispingus superciliaris","THRCYA01 Hemispingus superciliaris","Hemispingus superciliaris","Passeriformes"
"635","Henicorhina leucophrys",818,"Henicorhina leucophrys","TROAED02","","Leucocytozoon","Henicorhina leucophrys",NA,NA,"Henicorhina leucophrys","TROAED02 Henicorhina leucophrys","Henicorhina leucophrys","Passeriformes"
"636","Henicorhina leucophrys",819,"Henicorhina leucophrys","CATUST05","","Plasmodium","Henicorhina leucophrys",NA,NA,"Henicorhina leucophrys","CATUST05 Henicorhina leucophrys","Henicorhina leucophrys","Passeriformes"
"637","Heteromyias albispecularis",820,"Poecilodryas albispecularis","HETALB03","AP39","Haemoproteus","Poecilodryas albispecularis","Heteromyias_albispecularis","no","Heteromyias albispecularis","HETALB03 Heteromyias albispecularis","Heteromyias albispecularis","Passeriformes"
"638","Heteromyias albispecularis",821,"Poecilodryas albispecularis","HETALB01","AP14","Haemoproteus","Poecilodryas albispecularis","Heteromyias_albispecularis","no","Heteromyias albispecularis","HETALB01 Heteromyias albispecularis","Heteromyias albispecularis","Passeriformes"
"639","Heteromyias albispecularis",822,"Poecilodryas albispecularis","HETALB02","AP38","Haemoproteus","Poecilodryas albispecularis","Heteromyias_albispecularis","no","Heteromyias albispecularis","HETALB02 Heteromyias albispecularis","Heteromyias albispecularis","Passeriformes"
"640","Hippolais icterina",824,"Hippolais icterina","HIICT5","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","HIICT5 Hippolais icterina","Hippolais icterina","Passeriformes"
"641","Hippolais icterina",825,"Hippolais icterina","HIICT2","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","HIICT2 Hippolais icterina","Hippolais icterina","Passeriformes"
"642","Hippolais icterina",823,"Hippolais icterina","TURDUS2","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","TURDUS2 Hippolais icterina","Hippolais icterina","Passeriformes"
"643","Hippolais icterina",828,"Hippolais icterina","PARUS1","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","PARUS1 Hippolais icterina","Hippolais icterina","Passeriformes"
"644","Hippolais icterina",829,"Hippolais icterina","HIICT4","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","HIICT4 Hippolais icterina","Hippolais icterina","Passeriformes"
"645","Hippolais icterina",830,"Hippolais icterina","BT2","","Leucocytozoon","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","BT2 Hippolais icterina","Hippolais icterina","Passeriformes"
"646","Hippolais icterina",831,"Hippolais icterina","HIICT1","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","HIICT1 Hippolais icterina","Hippolais icterina","Passeriformes"
"647","Hippolais icterina",827,"Hippolais icterina","HIPOL1","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","HIPOL1 Hippolais icterina","Hippolais icterina","Passeriformes"
"648","Hippolais icterina",826,"Hippolais icterina","HIICT3","","Haemoproteus","Hippolais icterina","Hippolais_icterina","yes","Hippolais icterina","HIICT3 Hippolais icterina","Hippolais icterina","Passeriformes"
"649","Hippolais pallida",832,"Iduna pallida","HIP2","","Haemoproteus","Iduna pallida","Hippolais_pallida","no","Hippolais pallida","HIP2 Hippolais pallida","Hippolais pallida","Passeriformes"
"650","Hippolais polyglotta",833,"Hippolais polyglotta","GRW02","","Plasmodium","Hippolais polyglotta","Hippolais_polyglotta","yes","Hippolais polyglotta","GRW02 Hippolais polyglotta","Hippolais polyglotta","Passeriformes"
"651","Hippolais polyglotta",834,"Hippolais polyglotta","HIPOL2","","Haemoproteus","Hippolais polyglotta","Hippolais_polyglotta","yes","Hippolais polyglotta","HIPOL2 Hippolais polyglotta","Hippolais polyglotta","Passeriformes"
"652","Hippolais polyglotta",837,"Hippolais polyglotta","ACDUM2","","Haemoproteus","Hippolais polyglotta","Hippolais_polyglotta","yes","Hippolais polyglotta","ACDUM2 Hippolais polyglotta","Hippolais polyglotta","Passeriformes"
"653","Hippolais polyglotta",838,"Hippolais polyglotta","HIICT1","","Haemoproteus","Hippolais polyglotta","Hippolais_polyglotta","yes","Hippolais polyglotta","HIICT1 Hippolais polyglotta","Hippolais polyglotta","Passeriformes"
"654","Hippolais polyglotta",835,"Hippolais polyglotta","SGS1","","Plasmodium","Hippolais polyglotta","Hippolais_polyglotta","yes","Hippolais polyglotta","SGS1 Hippolais polyglotta","Hippolais polyglotta","Passeriformes"
"655","Hippolais polyglotta",836,"Hippolais polyglotta","HIPOL1","","Haemoproteus","Hippolais polyglotta","Hippolais_polyglotta","yes","Hippolais polyglotta","HIPOL1 Hippolais polyglotta","Hippolais polyglotta","Passeriformes"
"656","Hirundo rustica",841,"Hirundo rustica","HIRUS04","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS04 Hirundo rustica","Hirundo rustica","Passeriformes"
"657","Hirundo rustica",842,"Hirundo rustica","HIRUS08","","Leucocytozoon","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS08 Hirundo rustica","Hirundo rustica","Passeriformes"
"658","Hirundo rustica",843,"Hirundo rustica","SYBOR21","","Plasmodium","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","SYBOR21 Hirundo rustica","Hirundo rustica","Passeriformes"
"659","Hirundo rustica",844,"Hirundo rustica","HIRUS06","","Plasmodium","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS06 Hirundo rustica","Hirundo rustica","Passeriformes"
"660","Hirundo rustica",845,"Hirundo rustica","HIRUS09","","Leucocytozoon","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS09 Hirundo rustica","Hirundo rustica","Passeriformes"
"661","Hirundo rustica",846,"Hirundo rustica","WW2","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","WW2 Hirundo rustica","Hirundo rustica","Passeriformes"
"662","Hirundo rustica",847,"Hirundo rustica","HIRUS03","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS03 Hirundo rustica","Hirundo rustica","Passeriformes"
"663","Hirundo rustica",848,"Hirundo rustica","GRW02","","Plasmodium","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","GRW02 Hirundo rustica","Hirundo rustica","Passeriformes"
"664","Hirundo rustica",849,"Hirundo rustica","HIRUS01","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS01 Hirundo rustica","Hirundo rustica","Passeriformes"
"665","Hirundo rustica",850,"Hirundo rustica","HIRUS05","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS05 Hirundo rustica","Hirundo rustica","Passeriformes"
"666","Hirundo rustica",851,"Hirundo rustica","HIRUS11","","Leucocytozoon","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS11 Hirundo rustica","Hirundo rustica","Passeriformes"
"667","Hirundo rustica",852,"Hirundo rustica","DELURB1","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","DELURB1 Hirundo rustica","Hirundo rustica","Passeriformes"
"668","Hirundo rustica",853,"Hirundo rustica","GRW09","","Plasmodium","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","GRW09 Hirundo rustica","Hirundo rustica","Passeriformes"
"669","Hirundo rustica",840,"Hirundo rustica","HIRUS10","","Leucocytozoon","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","HIRUS10 Hirundo rustica","Hirundo rustica","Passeriformes"
"670","Hirundo rustica",839,"Hirundo rustica","DELURB2","","Haemoproteus","Hirundo rustica","Hirundo_rustica","yes","Hirundo rustica","DELURB2 Hirundo rustica","Hirundo rustica","Passeriformes"
"671","Humblotia flavirostris",854,"Humblotia flavirostris","GRW04","P15","Plasmodium","Humblotia flavirostris","Humblotia_flavirostris","yes","Humblotia flavirostris","GRW04 Humblotia flavirostris","Humblotia flavirostris","Passeriformes"
"672","Hylocichla mustelina",856,"Hylocichla mustelina","TUMIG03","","Plasmodium","Hylocichla mustelina","Hylocichla_mustelina","yes","Hylocichla mustelina","TUMIG03 Hylocichla mustelina","Hylocichla mustelina","Passeriformes"
"673","Hylocichla mustelina",857,"Hylocichla mustelina","CATFUS18","CATFUS04","Leucocytozoon","Hylocichla mustelina","Hylocichla_mustelina","yes","Hylocichla mustelina","CATFUS18 Hylocichla mustelina","Hylocichla mustelina","Passeriformes"
"674","Hylocichla mustelina",855,"Hylocichla mustelina","CATMIN01","","Leucocytozoon","Hylocichla mustelina","Hylocichla_mustelina","yes","Hylocichla mustelina","CATMIN01 Hylocichla mustelina","Hylocichla mustelina","Passeriformes"
"675","Hylocichla mustelina",858,"Hylocichla mustelina","HYLMUS02","","Leucocytozoon","Hylocichla mustelina","Hylocichla_mustelina","yes","Hylocichla mustelina","HYLMUS02 Hylocichla mustelina","Hylocichla mustelina","Passeriformes"
"676","Hylophilus amaurocephalus",859,"Hylophilus amaurocephalus","VOLJAC02","BAFLA03","Plasmodium","Hylophilus amaurocephalus","Hylophilus_amaurocephalus","yes","Hylophilus amaurocephalus","VOLJAC02 Hylophilus amaurocephalus","Hylophilus amaurocephalus","Passeriformes"
"677","Hypocnemis striata",860,"Hypocnemis striata","CYCYA01","","Plasmodium","Hypocnemis striata","Hypocnemis_striata","yes","Hypocnemis striata","CYCYA01 Hypocnemis striata","Hypocnemis striata","Passeriformes"
"678","Hypocnemis striata",861,"Hypocnemis striata","MYRMYO01","","Plasmodium","Hypocnemis striata","Hypocnemis_striata","yes","Hypocnemis striata","MYRMYO01 Hypocnemis striata","Hypocnemis striata","Passeriformes"
"679","Hypocnemis striata",862,"Hypocnemis striata","THAMAE01","","Plasmodium","Hypocnemis striata","Hypocnemis_striata","yes","Hypocnemis striata","THAMAE01 Hypocnemis striata","Hypocnemis striata","Passeriformes"
"680","Hypsipetes borbonicus",864,"Hypsipetes borbonicus","HYBOR01","Y","Leucocytozoon","Hypsipetes borbonicus","Hypsipetes_borbonicus","yes","Hypsipetes borbonicus","HYBOR01 Hypsipetes borbonicus","Hypsipetes borbonicus","Passeriformes"
"681","Hypsipetes borbonicus",865,"Hypsipetes borbonicus","HYBOR02","B2","Leucocytozoon","Hypsipetes borbonicus","Hypsipetes_borbonicus","yes","Hypsipetes borbonicus","HYBOR02 Hypsipetes borbonicus","Hypsipetes borbonicus","Passeriformes"
"682","Hypsipetes borbonicus",863,"Hypsipetes borbonicus","SATEC01","X","Leucocytozoon","Hypsipetes borbonicus","Hypsipetes_borbonicus","yes","Hypsipetes borbonicus","SATEC01 Hypsipetes borbonicus","Hypsipetes borbonicus","Passeriformes"
"683","Hypsipetes leucocephalus",868,"Hypsipetes leucocephalus","NILSUN01","","Plasmodium","Hypsipetes leucocephalus",NA,NA,"Hypsipetes leucocephalus","NILSUN01 Hypsipetes leucocephalus","Hypsipetes leucocephalus","Passeriformes"
"684","Hypsipetes leucocephalus",866,"Hypsipetes leucocephalus","HYPLEU02","","Haemoproteus","Hypsipetes leucocephalus",NA,NA,"Hypsipetes leucocephalus","HYPLEU02 Hypsipetes leucocephalus","Hypsipetes leucocephalus","Passeriformes"
"685","Hypsipetes leucocephalus",867,"Hypsipetes leucocephalus","HYPHI07","","Haemoproteus","Hypsipetes leucocephalus",NA,NA,"Hypsipetes leucocephalus","HYPHI07 Hypsipetes leucocephalus","Hypsipetes leucocephalus","Passeriformes"
"686","Hypsipetes madagascariensis",869,"Hypsipetes madagascariensis","ZOSMAD01","MDG_H02,MDG_H04","Haemoproteus","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","ZOSMAD01 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
"687","Hypsipetes madagascariensis",870,"Hypsipetes madagascariensis","BUL07","P_17A,P_17B","Plasmodium","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","BUL07 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
"688","Hypsipetes madagascariensis",873,"Hypsipetes madagascariensis","HYPMA04","HYPMA02_MDG_P15","Plasmodium","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","HYPMA04 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
"689","Hypsipetes madagascariensis",874,"Hypsipetes madagascariensis","FOUOMI02","MDG_L04","Leucocytozoon","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","FOUOMI02 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
"690","Hypsipetes madagascariensis",871,"Hypsipetes madagascariensis","GRW04","P_Mosquito_132","Plasmodium","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","GRW04 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
"691","Hypsipetes madagascariensis",872,"Hypsipetes madagascariensis","FOUOMI04","MDG_P12","Plasmodium","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","FOUOMI04 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
"692","Hypsipetes madagascariensis",877,"Hypsipetes madagascariensis","PHICAS01","","Leucocytozoon","Hypsipetes madagascariensis","Hypsipetes_madagascariensis","yes","Hypsipetes madagascariensis","PHICAS01 Hypsipetes madagascariensis","Hypsipetes madagascariensis","Passeriformes"
