"","pairs","res","tiplab","Lineage_Name","jackknife"
"693","Ficedula_parva-FIPAR02",0.505890038016925,"Ficedula_parva","FIPAR02",1.01258128749578
"694","Formicarius_analis-FORANA03",0.977030063080832,"Formicarius_analis","FORANA03",1.95874177772612
"695","Formicarius_colma-FOCOL01",0.943455592642989,"Formicarius_colma","FOCOL01",1.89281013293066
"696","Formicarius_colma-FORCOL02",0.952637527449403,"Formicarius_colma","FORCOL02",1.91043054622287
"697","Formicarius_colma-FORCOL06",0.952651657658345,"Formicarius_colma","FORCOL06",1.91045417537271
"698","Formicarius_colma-FORCOL07",0.950527264458293,"Formicarius_colma","FORCOL07",1.90655372071433
"699","Formicivora_melanogaster-FOMEL01",0.948006640135635,"Formicivora_melanogaster","FOMEL01",1.89980230456194
"700","Formicivora_melanogaster-FOSER01",0.948006624709193,"Formicivora_melanogaster","FOSER01",1.89980227721662
"701","Foudia_eminentissima-GRW04",0.420699209365766,"Foudia_eminentissima","GRW04",0.842110540327212
"702","Foudia_madagascariensis-COLL7",0.415644508554972,"Foudia_madagascariensis","COLL7",0.831533484065631
"703","Foudia_madagascariensis-FOMAD01",0.524885277143655,"Foudia_madagascariensis","FOMAD01",1.04797325444588
"704","Foudia_madagascariensis-FOUMAD01",0.472803034802478,"Foudia_madagascariensis","FOUMAD01",0.946518088548146
"705","Foudia_madagascariensis-FOUMAD02",0.479074920714042,"Foudia_madagascariensis","FOUMAD02",0.958558415688003
"706","Foudia_madagascariensis-FOUMAD03",0.423774538216883,"Foudia_madagascariensis","FOUMAD03",0.849220952627661
"707","Foudia_madagascariensis-GRW04",0.420699209365766,"Foudia_madagascariensis","GRW04",0.842110540327212
"708","Foudia_madagascariensis-GRW09",0.448790914327713,"Foudia_madagascariensis","GRW09",0.899204696751553
