"","pairs","res","tiplab","Lineage_Name","jackknife"
"1613","Turdus_libonyanus-AFTRU4",0.366408763991686,"Turdus_libonyanus","AFTRU4",0.73335560824728
"1614","Turdus_merula-AFTRU5",0.374626107496833,"Turdus_merula","AFTRU5",0.749636987043459
"1615","Turdus_merula-GRW06",0.381170159397574,"Turdus_merula","GRW06",0.762722854562867
"1616","Turdus_merula-LINN1",0.375133295267587,"Turdus_merula","LINN1",0.750710339529974
"1617","Turdus_merula-LK06",0.379274344204285,"Turdus_merula","LK06",0.759368316465043
"1618","Turdus_merula-NEVE01",0.364335824260863,"Turdus_merula","NEVE01",0.727756683009943
"1619","Turdus_merula-NILSUN01",0.37433053095746,"Turdus_merula","NILSUN01",0.749083303308453
"1620","Turdus_merula-SYAT05",0.364008190505524,"Turdus_merula","SYAT05",0.727998752514509
"1621","Turdus_merula-TUCHR01",0.393889858085735,"Turdus_merula","TUCHR01",0.787178571656227
"1622","Turdus_merula-TUMER01",0.366461833062186,"Turdus_merula","TUMER01",0.732442180753878
"1623","Turdus_merula-TUMER02",0.367592264687573,"Turdus_merula","TUMER02",0.734305489195208
"1624","Turdus_merula-TUMER03",0.364690133237685,"Turdus_merula","TUMER03",0.728300458553235
"1625","Turdus_merula-TUMER10",0.364749422391137,"Turdus_merula","TUMER10",0.728418640062614
"1626","Turdus_merula-TURDUS1",0.371624835362778,"Turdus_merula","TURDUS1",0.743605528768967
"1627","Turdus_merula-TURDUS2",0.394040243500046,"Turdus_merula","TURDUS2",0.787523625310087
"1628","Turdus_merula-TURMER01",0.395037324024825,"Turdus_merula","TURMER01",0.789503258847844
"1629","Turdus_merula-TURMER02",0.395978726226825,"Turdus_merula","TURMER02",0.791345707294454
"1630","Turdus_merula-TURMER04",0.377214437501585,"Turdus_merula","TURMER04",0.754997321814471
"1631","Turdus_merula-TURMER06",0.373085883376796,"Turdus_merula","TURMER06",0.746922807993315
"1632","Turdus_merula-TURMER07",0.367930637433024,"Turdus_merula","TURMER07",0.736396261184723
"1633","Turdus_migratorius-BT7",0.368599820343332,"Turdus_migratorius","BT7",0.737675188633261
"1634","Turdus_migratorius-CATUST05",0.371480347050877,"Turdus_migratorius","CATUST05",0.743599388489997
"1635","Turdus_migratorius-COLBF28",0.365322939721676,"Turdus_migratorius","COLBF28",0.730120561202966
"1636","Turdus_migratorius-COLBF32",0.365343967148499,"Turdus_migratorius","COLBF32",0.730162534293186
"1637","Turdus_migratorius-LAIRI01",0.374537251617955,"Turdus_migratorius","LAIRI01",0.750002938019861
