"","tip","lineages","alt_lineages","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status","WJSpecID","Scientific","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","X2010.IUCN.Red.List.category","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","urban","humanDisturbed"
"39","Arremon torquatus","TROAED02, BUTMO01, ARBRU02","THRBON02","Arremon torquatus","Emberizidae","Passeriformes",53,8,10,35,15,18.7,11.2,6.2,7.4,30.1,82.1,7.8,75,9.5,85.4,41.96,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Generalist","-25.21","11.19","-4.99","-72.837325460000002","472975.78","Extant",12651,"Arremon torquatus","Arremon_torquatus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Stripe-headed Brush-finch","bow12651","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"40","Atlapetes albinucha","BAEBIC02","SOSP_CA3P","Atlapetes albinucha","Emberizidae","Passeriformes",14,2,5,7,4,17.2,10.6,6.6,8,27,73.3,7.2,69.2,9.5,83.7,33.84,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Generalist","0.35","21.54","11.21","-85.17823362","275050.2","Extant",12622,"Atlapetes albinucha","Atlapetes_albinucha","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","White-naped Brush-finch","bow12622","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"41","Atlapetes latinuchus","PAVER01","ATLLAT05,CHLRIE02","Atlapetes latinuchus","Emberizidae","Passeriformes",11,6,5,0,4,15.6,9,5.2,6.8,25.9,74.6,9.4,65.1,12.7,72.6,23.56,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","-8.57","10.9","-1.76","-77.598798380000005","190998.37","Extant",19575,"Atlapetes latinuchus","Atlapetes_latinuchus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Yellow-breasted Brush-finch","bow19575","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"42","Atlapetes melanocephalus","ARBRU02, ATMEL01","DICER-01, DICER-01","Atlapetes melanocephalus","Emberizidae","Passeriformes",4,0,1,3,4,15.9,9.5,5.9,6.9,26.3,70.5,10.3,60.2,14.6,77.2,25,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Omnivore","Generalist","10.48","11.09","10.79","-73.731496509999999","4032.81","Extant",12629,"Atlapetes melanocephalus","Atlapetes_melanocephalus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Santa Marta Brush-finch","bow12629","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"43","Baeolophus ridgwayi","GYMCYA01, COLBF21","","Baeolophus ridgwayi","Paridae","Passeriformes",4,2,2,0,4,11.7,8.3,4.2,5.1,20.8,72.5,7.7,64.8,10.5,63.4,15.86,"Dunning","NA","NO","NA","NA","Woodland","2","1","Omnivore","Invertivore","Insessorial","31","43.74","37.9","-111.9083643","1056208.76","Extant",9952,"Baeolophus ridgwayi","Baeolophus_ridgwayi","S2","Tits, Chickadees, Penduline-Tits, Allies","Tits, Chickadees, Penduline-Tits, Allies","Juniper Titmouse","bow09952","LC","BL3","Paridae","Tits and chickadees",154,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"44","Basileuterus coronatus","WW3, GEOTRI02, BAEBIC02","","Basileuterus coronatus","Parulidae","Passeriformes",78,11,9,58,18,15.2,7.7,4.3,4.2,22.7,68.3,9.9,58.6,14.4,61.3,16.3,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-17.73","9.94","-3.64","-74.491010360000004","417599.18","Extant",12782,"Basileuterus coronatus","Basileuterus_coronatus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Russet-crowned Warbler","bow12782","LC","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"45","Basileuterus culicivorus","PADOM09","PADOM09","Basileuterus culicivorus","Parulidae","Passeriformes",61,6,28,27,4,12,7.6,4.2,3.9,18.8,58.5,9.5,48.7,16.2,53.8,10.5,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-34.979999999999997","25.21","-13.77","-56.160556939999999","8384905.7999999998","Extant",12783,"Basileuterus culicivorus","Basileuterus_culicivorus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Golden-crowned Warbler","bow12783","LC","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"46","Basileuterus flaveolus","VOLJAC02, PHPAT01, DENPET03, BAFLA01","BAFLA03, PHPAT01, DENPET03, BAFLA01","Basileuterus flaveolus","Parulidae","Passeriformes",21,8,9,4,4,14.6,8.7,4,4.2,20.4,66.3,8.1,56.1,12.5,59.7,13.19,"Dunning","NA","NO","NA","NA","Woodland","1","1","Carnivore","Invertivore","Generalist","-25.92","11.53","-13.08","-50.074786099999997","4100375.8","Extant",12795,"Basileuterus flaveolus","Basileuterus_flaveolus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Flavescent Warbler","bow12795","LC","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"47","Basileuterus leucoblepharus","DENPET03","23","Basileuterus leucoblepharus","Parulidae","Passeriformes",9,3,5,1,4,14.5,8.3,3.5,3.6,23.7,64.4,10.2,54.2,15.9,57.2,15.1,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Terrestrial","-34.979999999999997","-19.72","-27.16","-53.468985080000003","1572872.23","Extant",12793,"Basileuterus leucoblepharus","Basileuterus_leucoblepharus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","White-browed Warbler","bow12793","LC","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"48","Basileuterus tristriatus","GEOTRI02","","Basileuterus tristriatus","Parulidae","Passeriformes",47,19,16,12,6,14.2,7.4,4.1,3.8,20.4,61,8.2,52.9,13.4,56.3,12.03,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-18.11","12.34","-2.6","-74.131912589999999","475236.65","Extant",12792,"Basileuterus tristriatus","Basileuterus_tristriatus","P20a","New World Warblers","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Three-striped Warbler","bow12792","LC","BL3","Parulidae","New World warblers",171,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"49","Bernieria cinereiceps","GRW04","P_Mosquito_132","Bernieria cinereiceps","Sylviidae","Passeriformes",4,2,2,0,4,14.6,8,2.6,3.2,21.8,70.2,9.2,61.1,12.9,59.5,18.2,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-25.02","-12.49","-18.47","47.919114120000003","163803.26999999999","Extant",10297,"Bernieria cinereiceps","Bernieria_cinereiceps","S9","Bulbuls, Allies","Bulbuls, Allies","Grey-crowned Tetraka","bow10297","NT","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"50","Bernieria madagascariensis","GRW09, FOMAD01","P_PV12","Bernieria madagascariensis","Sylviidae","Passeriformes",5,2,3,0,4,24.4,14.1,3.4,4.7,23.4,77.2,8.7,66.6,11.4,72.4,25.33,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-25.18","-11.95","-18.39","47.058039989999997","445930.23","Extant",10293,"Bernieria madagascariensis","Bernieria_madagascariensis","S9","Bulbuls, Allies","Bulbuls, Allies","Common Tetraka","bow10293","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"51","Bernieria zosterops","GRW04, BERZOS01","P_Mosquito_132","Bernieria zosterops","Sylviidae","Passeriformes",5,2,3,0,4,16.8,9.3,3.1,3.9,21.6,71.5,9.7,62,13.6,70.6,10.85,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-25.18","-12.43","-18.559999999999999","48.305018769999997","210073.52","Extant",10294,"Bernieria zosterops","Bernieria_zosterops","S9","Bulbuls, Allies","Bulbuls, Allies","Spectacled Tetraka","bow10294","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"52","Bleda eximius","GRW09","","Bleda eximius","Pycnonotidae","Passeriformes",4,2,2,0,4,24,16,4.1,6.8,25.4,103.2,15.5,87.8,15,97.5,35.7,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","4.49","8.61","6.51","-6.0509650219999997","339296.54","Extant",10301,"Bleda eximius","Bleda_eximius","S9","Bulbuls, Allies","Bulbuls, Allies","Green-tailed Bristlebill","bow10301","VU","BL3","Pycnonotidae","Bulbuls",160,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"53","Bleda syndactylus","GRW09","P46","Bleda syndactylus","Pycnonotidae","Passeriformes",95,3,5,87,4,27.2,16.6,4.5,7.2,25.4,105.4,15.6,89.7,14.8,95,46.14,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-11.68","9.1","-0.32","17.0632971","3527560.89","Extant",10300,"Bleda syndactylus","Bleda_syndactylus","S9","Bulbuls, Allies","Bulbuls, Allies","Common Bristlebill","bow10300","LC","BL3","Pycnonotidae","Bulbuls",160,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"54","Cacicus chrysopterus","DENPET03, VOLJAC02","H26, H25","Cacicus chrysopterus","Icteridae","Passeriformes",4,2,2,0,4,24.4,15.8,5.2,7.4,25,99.8,17.8,82,17.8,85.5,36.16,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","-34.42","-16.399999999999999","-25.88","-55.357392679999997","1634780.2","Extant",13349,"Cacicus chrysopterus","Cacicus_chrysopterus","P21","New World Blackbirds","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Golden-winged Cacique","bow13349","LC","BL3","Icteridae","New World blackbirds",190,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"55","Cacicus uropygialis","WW3","","Cacicus uropygialis","Icteridae","Passeriformes",14,5,4,5,7,31.3,19.7,7.5,9.5,30.6,140.2,31.8,107.5,23,111.8,61.17,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Invertivore","Insessorial","-12.93","11.12","1.36","-76.792090810000005","283304.06","Extant",13342,"Cacicus uropygialis","Cacicus_uropygialis","P21","New World Blackbirds","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Scarlet-rumped Cacique","bow13342","LC","BL3","Icteridae","New World blackbirds",190,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"56","Calicalicus madagascariensis","CALMAD01","","Calicalicus madagascariensis","Vangidae","Passeriformes",10,2,8,0,4,14.2,7.4,4.2,4.8,20.2,66.5,8.3,58.3,12.4,46.7,16.39,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-25.2","-11.95","-18.07","47.124197039999999","341449.07","Extant",8717,"Calicalicus madagascariensis","Calicalicus_madagascariensis","CC7","Shrike-Flycatchers, Helmetshrikes, Vangas, Butcherbirds, Woodswallows, Allies","Cuckoo-Shrikes, Helmetshrikes, Shrike-Flycatchers, Vangas, Whipbirds, Shrike-Thrushes, Whistlers, Shrikes, Monarchs, Vireos, Orioles, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","Red-tailed Vanga","bow08717","LC","BL3","Vangidae","Vangas",131,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"57","Callaeas cinereus","KOKAKO01","","Callaeas cinereus","Callaeatidae","Passeriformes",4,0,0,4,4,32.5,15.4,9.9,13.2,66.5,158,18,140,11.3,164.5,225.37,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Omnivore","Insessorial","-40.89","-35.1","-38.06","175.60733300000001","4406.46","Extant",8735,"Callaeas cinereus","Callaeas_cinereus","CC1","Berrypeckers, Satinbirds, Allies","Berrypeckers, Satinbirds, Allies","Kokako","bow08735","EN","BL3","Callaeatidae","Wattled crows",125,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"58","Camaroptera brachyura","GRW09","","Camaroptera brachyura","Cisticolidae","Passeriformes",57,9,9,39,47,14.4,8.2,3,2.9,21.3,52.7,4,48.7,7.6,40.7,9.74,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-34.21","19.63","-0.6","21.253197459999999","16084971.6","Extant",10521,"Camaroptera brachyura","Camaroptera_brachyura","S10","Cisticolas, Allies","Cisticolas, Allies","Green-backed Camaroptera","bow10521","LC","BL3","Cisticolidae","Cisticolas and allies",159,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"59","Camptostoma obsoletum","CAOBS01","CAOBS01","Camptostoma obsoletum","Tyrannidae","Passeriformes",37,10,16,11,15,9.8,5.8,3.2,3.1,13.9,52.3,8.7,43.6,16.5,40.9,8.1,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","-34.979999999999997","12.46","-9.8800000000000008","-58.728835699999998","14428561.74","Extant",5849,"Camptostoma obsoletum","Camptostoma_obsoletum","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Southern Beardless-tyrannulet","bow05849","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","1","1"
"60","Campylorhynchus fasciatus","PADOM09","","Campylorhynchus fasciatus","Troglodytidae","Passeriformes",5,2,3,0,4,27.7,18.2,4.5,4.9,26,83.1,10.5,72.4,12.6,88.8,30,"Dunning","NA","NO","NA","NA","Shrubland","3","1","Carnivore","Invertivore","Insessorial","-10.47","-0.74","-4.88","-79.698734689999995","121819.89","Extant",9682,"Campylorhynchus fasciatus","Campylorhynchus_fasciatus","M1","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Fasciated Wren","bow09682","LC","BL3","Troglodytidae","Wrens",162,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"61","Cardinalis cardinalis","CARCAR05, DUMCAR01, PADOM11, SEIAUR01","P1","Cardinalis cardinalis","Cardinalidae","Passeriformes",64,24,40,0,8,17.6,14.7,9.3,12.3,24.5,93.5,14.2,77.7,15.5,101.8,42.64,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Omnivore","Insessorial","15.65","47.34","34.85","-92.405765479999999","5834572.0599999996","Extant",13277,"Cardinalis cardinalis","Cardinalis_cardinalis","P12","Cardinals, Allies","Cardinals, Allies","Northern Cardinal","bow13277","LC","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"62","Carduelis barbata","CARBAR02","","Carduelis barbata","Fringillidae","Passeriformes",5,2,3,0,4,12.6,8.3,5.6,6.9,16.3,72.2,22.6,49.9,31.1,48.9,15.5,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Granivore","Generalist","-55","-25.23","-43.24","-69.662714399999999","1234638.3700000001","Extant",12328,"Carduelis barbata","Carduelis_barbata","P10","Finches, Allies","Finches, Allies","Black-chinned Siskin","bow12328","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"63","Carduelis cannabina","LINN1","","Carduelis cannabina","Fringillidae","Passeriformes",21,10,11,0,4,12.4,7.8,5,6.6,15.7,78.4,26.9,51.2,34.4,56.2,19.53,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Granivore","Terrestrial","27.64","65.97","49.19","33.602400830000001","10715477.380000001","Extant",12348,"Carduelis cannabina","Carduelis_cannabina","P10","Finches, Allies","Finches, Allies","Eurasian Linnet","bow12348","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"64","Carduelis carduelis","CARCHL01, GRW11, SGS1","H147, H010","Carduelis carduelis","Fringillidae","Passeriformes",30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,"Dunning","NA","NO","NA","NA","Woodland","2","1","Herbivore","Granivore","Insessorial","23.49","63.96","48.06","49.69738649","15348675.33","Extant",12336,"Carduelis carduelis","Carduelis_carduelis","P10","Finches, Allies","Finches, Allies","European Goldfinch","bow12336","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"65","Carduelis chloris","SGS1, CARCHL01, CARCHL02, CCF3, ROFI1","P22, H147, H148","Carduelis chloris","Fringillidae","Passeriformes",30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,"Dunning","NA","NO","NA","NA","Woodland","2","1","Herbivore","Granivore","Generalist","27.64","70.260000000000005","50.67","25.84640173","10220595.83","Extant",12312,"Carduelis chloris","Carduelis_chloris","P10","Finches, Allies","Finches, Allies","European Greenfinch","bow12312","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"66","Carduelis flammea","CARFLA03, ROFI6, SISKIN1, ACAFLA03, ACAFLA02, SPIARB01, TRPIP2, CB1","L.AK12, 2012haploROF16, SISKIN1, H.AK06, TRPIP2, ICBI,L fringillinarum,L.AK04","Carduelis flammea","Fringillidae","Passeriformes",21,10,11,0,6,11.2,7.9,4.3,6.1,15,74.6,25.1,49.7,33.6,56.5,13,"Dunning","NA","NO","NA","NA","Forest","1","2","Herbivore","Granivore","Generalist","44.1","74.569999999999993","63.41","32.764500439999999","18699058.399999999","Extant",12346,"Carduelis flammea","Carduelis_flammea","P10","Finches, Allies","Finches, Allies","Common Redpoll","bow12346","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"67","Carduelis magellanica","PYERY01","PYERY01","Carduelis magellanica","Fringillidae","Passeriformes",11,4,6,1,5,12,8.8,4.6,6.5,13.9,69.5,18.5,49.9,27.2,44.4,13.6,"Dunning","NA","NO","NA","NA","Shrubland","3","1","Herbivore","Granivore","Insessorial","-41.17","6.98","-21.61","-56.842906370000001","6077584.71","Extant",12324,"Carduelis magellanica","Carduelis_magellanica","P10","Finches, Allies","Finches, Allies","Hooded Siskin","bow12324","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"68","Carduelis psaltria","SPISAL02, SPISAL01, SPIPAS01","","Carduelis psaltria","Fringillidae","Passeriformes",40,11,24,5,8,10.2,7.8,4.7,6.3,12.4,60.9,16.2,46.2,26,40.4,8.77,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Granivore","Insessorial","-8.61","46.31","30.17","-106.30918819999999","3951950.33","Extant",12333,"Carduelis psaltria","Carduelis_psaltria","P10","Finches, Allies","Finches, Allies","Lesser Goldfinch","bow12333","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"69","Carduelis spinus","SISKIN1","","Carduelis spinus","Fringillidae","Passeriformes",22,10,12,0,4,12.8,8.3,4.5,6.1,12.7,71.6,26.1,45.5,36.5,46.4,13.24,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Granivore","Insessorial","35.369999999999997","70.16","55.86","65.078290699999997","8968022.1099999994","Extant",12317,"Carduelis spinus","Carduelis_spinus","P10","Finches, Allies","Finches, Allies","Eurasian Siskin","bow12317","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"70","Carpodacus erythrinus","FANTAIL01, ROFI2, PYERY01, ROFI1, SGS1, PADOM02","","Carpodacus erythrinus","Fringillidae","Passeriformes",8,3,5,0,4,12,8,6.8,7.9,16.4,80.2,24.7,55.8,30.8,58.6,23.97,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Herbivore","Granivore","Insessorial","25.19","71.02","54.13","89.329896210000001","23264611.239999998","Extant",12366,"Carpodacus erythrinus","Carpodacus_erythrinus","P10","Finches, Allies","Finches, Allies","Common Rosefinch","bow12366","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"71","Carpodacus mexicanus","PADOM11, GRW04, SISKIN1, SEIAUR01, MOLATE01","P15, H1, P1, P2","Carpodacus mexicanus","Fringillidae","Passeriformes",5,2,3,0,4,10.6,8.4,6.6,8.2,17.4,77.2,21.2,55.8,27.5,66.2,21.4,"Dunning","NA","NO","NA","NA","Shrubland","2","2","Herbivore","Granivore","Insessorial","16.79","55.29","38.880000000000003","-100.565139","10299459.91","Extant",12369,"Carpodacus mexicanus","Carpodacus_mexicanus","P10","Finches, Allies","Finches, Allies","House Finch","bow12369","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"72","Casiornis fuscus","ELALB01","ELALB01","Casiornis fuscus","Tyrannidae","Passeriformes",9,5,4,0,4,16.2,10.6,5.6,5,19.6,75.6,9.8,64.7,13.4,72.8,19.5,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Insessorial","-15.81","-0.57999999999999996","-7.54","-44.784513320000002","2107102.83","Extant",6146,"Casiornis fuscus","Casiornis_fuscus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Ash-throated Casiornis","bow06146","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"73","Catamblyrhynchus diadema","DIGCAE01","","Catamblyrhynchus diadema","Thraupidae","Passeriformes",33,8,13,12,8,10.4,5.3,4.8,7.4,21.2,65,8,56.7,12.4,69.8,14.13,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-23.2","11.04","-4.38","-74.258623400000005","358573.96","Extant",13076,"Catamblyrhynchus diadema","Catamblyrhynchus_diadema","Skeleton","Plushcap","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Plushcap","bow13076","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"74","Catamenia analis","CATANA01","","Catamenia analis","Emberizidae","Passeriformes",12,7,5,0,6,10.6,6.4,4.3,6,17.3,65.5,10.2,55.5,15.5,54.4,12,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Granivore","Generalist","-38.840000000000003","11.09","-21.57","-69.565944569999999","1027720.64","Extant",13216,"Catamenia analis","Catamenia_analis","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Band-tailed Seedeater","bow13216","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
